date,day,susceptible,infected,removed,beta_raw,gamma_raw,beta,gamma,reproduction_number
2020-04-01,70.0,2961.8000000000175,1995.0,79560.0,0.017042606516290727,0.08320802005012531,0.017042606516290727,0.08320802005012531,0.20481927710843373
2020-04-02,71.0,2927.8000000000175,1863.0,79726.0,0.01825013419216318,0.09286097691894793,0.01825013419216318,0.09286097691894793,0.19653179190751446
2020-04-03,72.0,2893.8000000000175,1724.0,79899.0,0.008700696055684454,0.11020881670533643,0.008700696055684454,0.11020881670533643,0.07894736842105263
2020-04-04,73.0,2878.8000000000175,1549.0,80089.0,0.019367333763718526,0.14912846998063267,0.019367333763718526,0.14912846998063267,0.12987012987012986
2020-04-05,74.0,2848.8000000000175,1348.0,80320.0,0.028931750741839762,0.07047477744807122,0.028931750741839762,0.07047477744807122,0.41052631578947363
2020-04-06,75.0,2809.8000000000175,1292.0,80415.0,0.02476780185758514,0.07739938080495357,0.02476780185758514,0.07739938080495357,0.32
2020-04-07,76.0,2777.8000000000175,1224.0,80515.0,0.05310457516339869,0.09068627450980392,0.05310457516339869,0.09068627450980392,0.5855855855855856
2020-04-08,77.0,2712.8000000000175,1178.0,80626.0,0.05178268251273345,0.07215619694397284,0.05178268251273345,0.07215619694397284,0.7176470588235294
2020-04-09,78.0,2651.8000000000175,1154.0,80711.0,0.036395147313691506,0.08405545927209705,0.036395147313691506,0.08405545927209705,0.43298969072164945
2020-04-10,79.0,2609.8000000000175,1099.0,80808.0,0.056414922656960874,0.056414922656960874,0.056414922656960874,0.056414922656960874,1.0
2020-04-11,80.0,2547.8000000000175,1099.0,80870.0,0.10555050045495905,0.047315741583257506,0.10555050045495905,0.047315741583257506,2.230769230769231
2020-04-12,81.0,2431.8000000000175,1163.0,80922.0,0.06362854686156492,0.07308684436801376,0.06362854686156492,0.07308684436801376,0.8705882352941178
2020-04-13,82.0,2357.8000000000175,1152.0,81007.0,0.078125,0.07552083333333333,0.078125,0.07552083333333333,1.0344827586206897
2020-04-14,83.0,2267.8000000000175,1155.0,81094.0,0.03896103896103896,0.07272727272727272,0.03896103896103896,0.07272727272727272,0.5357142857142857
2020-04-15,84.0,2222.8000000000175,1116.0,81178.0,0.042114695340501794,0.05734767025089606,0.042114695340501794,0.05734767025089606,0.734375
2020-04-16,85.0,2175.8000000000175,1099.0,81242.0,0.32120109190172885,1.1737943585077344,0.32120109190172885,1.1737943585077344,0.27364341085271315
2020-04-17,86.0,1822.8000000000175,162.0,82532.0,0.14814814814814814,0.0,0.14814814814814814,1e-06,148148.14814814815
2020-04-18,87.0,1798.8000000000175,186.0,82532.0,0.0913978494623656,0.0,0.0913978494623656,1e-06,91397.8494623656
